sport,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,label,byte_ratio,packet_ratio,load_ratio,jit_ratio,pkt_rate,ewma_score
54217,1202,120,2,0.004764,568,304,31,29,0,0,0,715365.25,382871.5313,4,4,0,0,0,0,142,76,0,0,1.780497,1.555636,1.265,1.105,0.0,0.0,0.0,0,0,0.0,0.0,0,8,9,9,5,1,1,3,0,1.862295081967213,0.8,1.8684162260767545,0.6966942866668023,7.962068704690853,566185.3678627127
24813,4731,114,5,0.797771,7814,15098,31,29,30,32,0,77716.53906,150208.5156,122,126,255,255,3422615782,3423696982,64,120,0,0,435.875638,432.171793,6.590116,6.378416,0.000593,0.000465,0.000128,0,0,0.0,0.0,1,4,3,6,3,1,1,2,0,0.51751771640506,0.9606299212598425,0.5173875885929559,1.0062419692225897,137.94860413256194,1449603.0027392998
41204,47344,120,6,3e-06,264,0,60,0,0,0,2,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,27,27,27,27,27,13,27,0,264.0,2.0,352000000.0,0.0,1.999994000018,107020697.5411683
453,47344,120,6,9e-06,264,0,60,0,0,0,2,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,23,23,23,23,23,23,23,0,264.0,2.0,117333328.0,0.0,1.9999820001619988,72074555.26295806
45634,16512,114,5,0.492887,37812,3276,31,29,19,8,9,602361.1875,51857.73047,54,40,255,255,2310172370,2306956789,700,82,0,0,984.055012,34.579242,9.293151,12.624692,0.000686,0.00052,0.000166,0,0,0.0,0.0,1,1,1,1,3,1,1,1,0,11.538602380225816,1.3170731707317074,11.615424867534363,27.658121890286477,62.96524787207605,1315837.835532231
453,47344,120,6,8e-06,264,0,60,0,0,0,2,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,15,11,11,11,11,15,0,264.0,2.0,132000000.0,0.0,1.999984000127999,101274015.39252211
41204,47344,120,6,2e-06,264,0,60,0,0,0,2,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,22,22,13,13,13,7,22,0,264.0,2.0,528000000.0,0.0,1.999996000008,146823799.332686
41204,47344,120,6,7e-06,114,0,254,0,0,0,2,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,17,17,17,18,17,17,17,1,114.0,2.0,65142856.0,0.0,1.9999860000979992,18227808.63596726
17648,62606,114,5,1.005638,1580,10168,31,29,3,5,5,11527.01074,76401.25,12,18,255,255,268918513,2419534057,132,565,1,3924,9529.713193,7674.447537,91.390271,59.124235,0.000647,0.000522,0.000125,0,0,1.0,0.0,0,1,2,1,4,1,1,2,0,0.15537417641852688,0.631578947368421,0.15087266068734886,1.2415840440653643,14.957833866330812,18171753.161655582
41204,47344,120,6,4e-06,114,0,254,0,0,0,2,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,16,16,16,16,16,1,114.0,2.0,114000000.0,0.0,1.9999920000320002,51736464.88017374
10240,46132,114,5,0.011131,2158,1918,31,29,6,5,0,1487018.25,1310214.75,24,20,255,255,43564719,44437513,90,96,0,0,47.922676,43.056589,0.483956,0.553105,0.000651,0.000518,0.000133,0,0,0.0,0.0,1,7,8,2,4,1,1,1,0,1.1245440333507035,1.1428571428571428,1.1349415163113403,1.0877527536233003,43.515627549743805,988634.5711323078
28553,47344,120,2,0.001061,146,178,31,29,0,0,2,550424.125,671065.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0.0,1,4,3,1,6,2,1,1,0,0.8156424581005587,0.6666666666666666,0.8202235324096289,0.0,3.995760498111504,5093591.676764829
1,1,79,9,0.0,384,0,1,0,0,0,0,51.195515,0.0,6,0,0,0,0,0,64,0,0,0,1.825981,0.0,10000.869,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,2,4,4,2,2,4,2,0,384.0,6.0,51.195515,1.825981,6.0,624644.7415772771
40159,47344,120,2,0.000975,146,178,31,29,0,0,2,598974.375,730256.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2,3,1,1,2,0,0.8156424581005587,0.6666666666666666,0.8202235872469289,0.0,3.996103798796174,419244.14457391074
41522,3797,114,5,0.107314,320,1882,31,29,1,2,4,19904.20703,122779.8828,6,8,255,255,2207187255,187174706,53,235,0,0,1505.129487,37.087559,21.4016,15.266286,0.000559,0.000447,0.000112,0,0,0.0,0.0,0,6,3,1,4,2,1,3,0,0.1699415825809878,0.6666666666666666,0.1621116136004847,39.51761484635967,12.643206895243807,5197901.5652736435
53734,15461,114,5,0.01386,2766,26160,31,29,7,16,0,1560750.375,14771717.0,44,46,255,255,2235354721,2231456023,63,569,0,0,17.933017,17.500382,0.322429,0.301159,0.000755,0.000601,0.000154,0,0,0.0,0.0,0,4,1,5,2,1,1,1,0,0.1057299032911586,0.9361702127659575,0.10565801317084444,0.9693322548691158,88.76965261475944,4045433.863329324
38486,58749,114,5,0.017002,2750,27344,31,29,7,16,0,1264792.375,12586755.0,44,46,255,255,2802126167,2802450616,63,594,0,0,22.819141,22.490249,0.385116,0.3638,0.000771,0.000621,0.00015,0,0,0.0,0.0,1,5,4,2,3,1,1,1,0,0.10056683123057232,0.9361702127659575,0.10048596914089698,0.9714303581881997,88.49540118898489,753361.9597703071
41204,47344,120,6,8e-06,264,0,60,0,0,0,2,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,25,25,22,22,22,22,25,0,264.0,2.0,132000000.0,0.0,1.999984000127999,52880017.03611437
63129,62606,114,5,1.734401,19410,1087890,31,29,2,370,5,89285.00781,5011215.0,364,746,255,255,1291917999,3442979531,53,1458,1,524288,255.475514,142.93152,4.776201,2.327279,0.000748,0.000568,0.00018,0,0,1.0,0.0,1,2,3,2,8,1,1,1,0,0.01784186099526515,0.48728246318607765,0.01781703439045533,1.7749796153059454,405.9389972429062,1421185.9723824738
1,1,122,6,9e-06,200,0,254,0,0,0,0,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,5,5,2,2,2,2,6,1,200.0,2.0,88888888.0,0.0,1.9999820001619988,97349198.42077827
38403,7959,114,5,0.853869,2516,268,254,252,2,1,0,21221.05273,2098.682617,10,6,255,255,2957495511,3881393046,252,45,0,0,4667.944831,233.866281,89.835556,145.558203,0.263094,0.126071,0.137023,0,1,0.0,0.0,0,4,2,2,1,1,1,2,0,9.353159851301115,1.4285714285714286,10.106790692166786,19.874904184309027,8.630599033696555,27064808.602444567
48497,25685,114,5,0.017918,2750,26406,31,29,7,16,0,1200134.0,11533430.0,44,46,255,255,1385099729,3534991376,63,574,0,0,22.2743,22.181197,0.409116,0.384133,0.000796,0.00062,0.000176,0,0,0.0,0.0,1,10,3,1,2,1,1,1,0,0.10413905403870186,0.9361702127659575,0.10405698009551538,0.9608779046224403,88.4157662994465,995858.0618690443
39434,32601,120,2,0.001659,536,304,31,29,0,0,0,1938517.25,1099457.5,4,4,0,0,0,0,134,76,0,0,0.600333,0.268944,0.429,0.194667,0.0,0.0,0.0,0,0,0.0,0.0,0,8,6,4,7,1,1,3,0,1.7573770491803278,0.8,1.7631563628822735,0.47309652750633596,7.986749981780226,1933241.225401372
52619,61478,114,5,0.019149,1540,1644,31,29,4,4,0,603269.125,648806.75,16,18,255,255,2350803036,2360229563,96,91,0,0,76.668189,2.189012,1.2556,1.098882,0.000584,0.000463,0.000121,0,0,0.0,0.0,1,6,6,6,9,6,1,6,0,0.9361702127659575,0.8421052631578947,0.9298118356323579,24.0413610861295,33.36116701287054,834511.2102742649
453,47344,120,6,3e-06,114,0,254,0,0,0,2,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,25,25,16,16,16,16,25,1,114.0,2.0,152000000.0,0.0,1.999994000018,50619939.82662761
16166,46132,114,5,0.136224,2024,4312,31,29,6,6,0,113930.0,242717.875,24,24,255,255,1081529033,1081853127,84,180,0,0,450.963741,13.03649,5.908087,5.895696,0.000738,0.000614,0.000124,0,0,0.0,0.0,0,2,2,2,3,1,1,1,0,0.46927892418270345,0.96,0.46939077152528824,32.12795656179002,42.24519108908103,86849701.72381508
2864,4731,114,5,0.031498,7810,15844,31,29,30,32,0,1967363.0,3992380.5,122,126,255,255,3722554160,3723537418,64,126,0,0,16.952367,14.033997,0.283091,0.247592,0.000679,0.000545,0.000134,0,0,0.0,0.0,0,4,3,1,2,1,1,1,0,0.49289996844430417,0.9606299212598425,0.49277930979291434,1.1276021273650647,240.42702942710503,35995403.79808149
27580,44968,114,5,0.056687,3926,56422,31,29,7,27,0,545733.5625,7842080.0,66,66,255,255,908634200,3054372473,59,855,0,0,56.718493,56.005583,0.866585,0.862308,0.000748,0.000636,0.000112,0,0,0.0,0.0,1,8,8,7,3,1,1,1,0,0.06958155362174999,0.9850746268656716,0.06959040113204645,0.9949638266132634,124.91873184774678,806107.8559340996
27446,44026,114,5,0.030133,320,1878,31,29,1,2,0,70885.74219,436465.0,6,8,255,255,2248290057,2256249922,53,235,0,0,411.761533,10.034177,5.961,4.232143,0.000681,0.000504,0.000177,0,0,0.0,0.0,1,6,6,7,9,3,3,7,0,0.17030335284725917,0.6666666666666666,0.16240839421627346,37.31692295673705,13.590478122727843,406417.25825568836
21967,47344,120,2,0.001078,146,178,31,29,0,0,2,541744.0,660482.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,1,4,2,2,4,2,1,1,0,0.8156424581005587,0.6666666666666666,0.8202234442858379,0.0,3.9956926433304902,1454410.929810824
35360,16512,114,5,1.798937,5527,1860,62,252,9,8,9,23556.13477,7857.974121,24,20,255,255,3645758609,263982849,230,93,0,0,4407.568447,119.92243,78.214654,89.995,0.129699,0.064867,0.064832,0,1,0.0,0.0,0,1,1,1,1,1,1,1,1,2.969908651262762,1.1428571428571428,2.9973549228334453,36.44955238660023,15.720253796351972,182705300.77312636
41973,62606,114,5,1.453678,1684,10168,31,29,3,5,5,8607.132812,52853.51953,14,18,255,255,2905115095,831729432,120,565,1,3924,9062.217483,7934.475797,111.794998,85.476412,0.00072,0.000578,0.000142,0,0,1.0,0.0,0,4,2,2,4,2,1,4,0,0.16560133739797422,0.7368421052631579,0.1628457299117936,1.1419879179048047,13.041646051356372,1251399.8997899613
1,1,98,2,0.139006,536,440,254,60,0,0,0,23135.69141,12661.32324,4,2,0,0,0,0,134,220,0,0,65.515328,0.0,46.335332,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,1,18,1,1,1,1,1.215419501133787,1.3333333333333333,1.8271284796233018,65.515328,5.267751003945546,39320763.77806895
46072,52727,114,5,0.793751,364,3754,62,252,1,3,4,3215.114014,34056.01953,8,10,255,255,3704040714,1568071133,46,375,0,0,7575.141651,6467.429926,113.393004,80.967778,0.123634,0.064402,0.059232,0,1,0.0,0.0,0,1,1,2,2,1,1,2,1,0.09693741677762982,0.7272727272727273,0.09440385736537764,1.1710943362857726,10.034837611240357,861351.8652089289
31507,4731,114,5,1.135528,7584,14776,31,29,29,31,0,52979.76172,103247.125,118,122,255,255,4261750052,2132556824,64,121,0,0,606.623126,597.039126,9.702342,9.380421,0.00063,0.000493,0.000137,0,0,0.0,0.0,1,4,2,2,1,1,1,1,0,0.5132300196250931,0.959349593495935,0.5131304972366326,1.0143535759230575,112.3843845643794,1466921.3111173217
20098,50600,114,5,0.122286,5174,85164,31,29,7,39,0,334756.2188,5510950.0,90,92,255,255,857827420,3015896578,57,926,0,0,79.983908,79.342135,1.370483,1.353422,0.000604,0.000475,0.000129,0,0,0.0,0.0,0,5,8,1,2,1,1,1,0,0.060752656607761406,0.967741935483871,0.06074382058559402,0.9955412312605335,162.1690014844701,3439470.6459832494
56031,47344,120,2,0.001036,146,178,31,29,0,0,2,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,5,3,2,5,4,1,2,0,0.8156424581005587,0.6666666666666666,0.820223523586199,0.0,3.9958602887408645,1022083.7125672426
41204,47344,120,6,2e-06,264,0,60,0,0,0,2,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,43,43,37,37,37,19,43,0,264.0,2.0,528000000.0,0.0,1.999996000008,330020844.0340381
41204,47344,120,6,1e-06,264,0,60,0,0,0,2,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,38,38,14,14,14,14,38,0,264.0,2.0,1056000000.0,0.0,1.9999980000020001,534899396.7466131
42,37797,114,5,0.004842,4304,2456,31,29,7,7,0,6716233.0,3833126.75,18,18,255,255,2457346476,2460352982,239,136,0,0,13.072479,0.330898,0.266118,0.253824,0.000649,0.000524,0.000125,0,0,0.0,0.0,0,3,6,4,4,1,1,3,0,1.7517297517297516,0.9473684210526315,1.7521547514298212,9.82229968036619,35.82652795165807,48071950.227825746
19706,46132,114,5,0.006346,1470,1728,31,29,5,4,0,1769933.875,2023321.75,22,14,255,255,3535200216,1385928502,67,123,0,0,21.216684,0.792601,0.30219,0.432077,0.000652,0.000534,0.000118,0,0,0.0,0.0,0,1,3,3,1,1,1,1,0,0.8502024291497976,1.4666666666666666,0.874765963561671,11.835697960672789,35.772984639477876,988774.390958301
56229,24798,114,5,0.002811,320,1892,31,29,1,2,4,759871.9375,4712913.5,6,8,255,255,95346029,98945721,53,237,0,0,28.248792,0.545547,0.5014,0.333,0.000588,0.000476,0.000112,0,0,0.0,0.0,0,3,3,5,6,1,1,7,0,0.16904384574749076,0.6666666666666666,0.1612318529224326,18.277536690893257,13.960756314001344,46310430.77513839
5619,59803,114,5,0.024933,2958,33044,31,29,7,18,0,929531.1875,10390727.0,48,50,255,255,2876163996,756861189,62,661,0,0,36.346329,35.514906,0.523851,0.498102,0.000632,0.000516,0.000116,0,0,0.0,0.0,0,1,3,2,2,1,1,3,0,0.08951429868361326,0.9411764705882353,0.08945775382629591,0.9953833374239001,95.61600611942438,3859873.4778572503
52211,19958,114,5,0.146046,4222,61786,31,29,7,30,0,228092.5156,3338783.75,72,74,255,255,3458654042,1310279771,59,835,0,0,116.427044,113.010455,2.052169,1.970192,0.002425,0.002215,0.00021,0,0,0.0,0.0,1,20,9,4,7,3,3,3,0,0.06833152604916892,0.96,0.06831602893837346,1.0211962052076715,127.39453739204184,352858.8422179657
453,47344,120,6,9e-06,114,0,254,0,0,0,2,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,17,17,1,1,1,1,17,1,114.0,2.0,50666664.0,0.0,1.9999820001619988,6710473.406376581
61767,46132,114,5,0.008957,2158,2464,31,29,6,6,0,1847940.125,2109634.75,24,24,255,255,508563154,508871195,90,103,0,0,29.243128,0.622944,0.373609,0.343522,0.001164,0.001047,0.000117,0,0,0.0,0.0,0,3,5,4,3,1,1,2,0,0.8754563894523326,0.96,0.875952223031867,18.0185687244908,47.57388075012116,19978543.578626625
28477,57739,114,5,0.009871,2334,16528,31,29,7,12,0,1839732.5,13043460.0,36,38,255,255,96973460,2246854867,65,435,0,0,15.079647,14.352115,0.273114,0.252054,0.000671,0.000536,0.000135,0,0,0.0,0.0,0,4,3,1,2,1,1,3,0,0.14120636457135943,0.9230769230769231,0.1410463449846632,0.9822520870902804,73.2766858341313,110358707.77493194
5608,47344,120,2,0.001089,146,178,31,29,0,0,2,536271.8125,653810.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,6,4,4,2,1,2,0,0.8156424581005587,0.6666666666666666,0.8202234989445071,0.0,3.995648738523748,4028105.2540502106
883,47344,120,2,0.000972,146,178,31,29,0,0,2,600823.0625,732510.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.009,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,1,2,1,1,1,0,0.8156424581005587,0.6666666666666666,0.8202235955229702,0.0,3.996115775466247,734441.2086948679
32736,41688,120,2,0.001708,528,304,31,29,0,0,0,1854801.0,1067915.75,4,4,0,0,0,0,132,76,0,0,0.623197,0.290627,0.446667,0.21,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3,3,1,1,3,0,1.7311475409836066,0.8,1.7368404419164696,0.48286375536851467,7.9863592983184715,140750910.11360496
47818,52988,120,2,0.035139,536,304,31,29,0,0,0,91522.24219,51908.14063,4,4,0,0,0,0,134,76,0,0,8.983085,10.824626,6.359,7.660667,0.0,0.0,0.0,0,0,0.0,0.0,0,10,5,2,4,1,1,3,0,1.7573770491803278,0.8,1.763123817486323,0.7596929492738291,7.728430674527768,39960646.61580744
31014,64499,120,2,0.133159,536,304,31,29,0,0,0,24151.57813,13697.91016,4,4,0,0,0,0,134,76,0,0,9.431391,56.600125,6.679,40.027332,0.0,0.0,0.0,0,0,0.0,0.0,1,4,6,6,4,1,1,3,0,1.7573770491803278,0.8,1.7630291642119946,0.1637390717468061,7.05990950960986,1643307.8924680818
45447,47344,120,2,0.001019,130,162,31,29,0,0,2,510304.25,635917.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,4,3,5,7,1,1,1,0,0.7975460122699386,0.6666666666666666,0.8024679260719016,0.0,3.9959281492159486,20367260.93526318
41204,47344,120,6,5e-06,114,0,254,0,0,0,2,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,33,33,16,16,16,16,33,1,114.0,2.0,91200000.0,0.0,1.9999900000499997,66619769.030410886
43125,275,114,5,0.099945,3718,48098,31,29,7,24,0,292881.0938,3787923.25,62,62,255,255,1611498879,1641206729,60,776,0,0,93.274354,2.438732,1.632672,1.629771,0.000642,0.000519,0.000123,0,0,0.0,0.0,1,10,4,2,5,1,1,1,0,0.07729890434312564,0.9841269841269841,0.07731968077239136,27.124636057709644,112.73290937274137,786661.5119824299
46000,52837,114,5,0.008722,2230,13586,31,29,7,11,0,1985783.125,12115570.0,34,36,255,255,723283986,733244990,66,377,0,0,0.0,15.525758,0.271258,0.234114,0.000666,0.000525,0.000141,0,0,0.0,0.0,0,3,5,3,2,1,1,1,0,0.16412747479208067,0.918918918918919,0.16390338721963663,0.0,69.39473908569458,1144012.0105206133
41204,47344,120,6,7e-06,264,0,60,0,0,0,2,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,49,49,49,49,49,25,49,0,264.0,2.0,150857136.0,0.0,1.9999860000979992,140773077.92159998
1,1,122,6,7e-06,200,0,254,0,0,0,0,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1,10,9,3,7,2,2,3,1,200.0,2.0,114285712.0,0.0,1.9999860000979992,55033705.76514821
30546,16512,114,5,1.100709,37316,3380,31,29,18,8,9,266003.0938,23984.54102,52,42,255,255,3625040181,3659049428,718,80,0,0,1571.065439,48.586086,21.575627,26.83483,0.000605,0.000477,0.000128,0,0,0.0,0.0,0,1,1,5,1,1,1,3,0,11.036971310263235,1.2093023255813953,11.090143581843623,31.683594446232355,44.74679739078568,8200711.556287846
60113,58701,114,5,0.00616,3768,2456,31,29,7,7,0,4622078.0,3012987.0,18,18,255,255,2360527616,214212460,209,136,0,0,18.328722,0.489964,0.343765,0.330647,0.00067,0.000535,0.000135,0,0,0.0,0.0,1,5,11,4,4,1,1,3,0,1.5335775335775337,0.9473684210526315,1.5340512474659707,12.30145292101017,35.77959767830166,1312295.370735466
48070,47344,120,2,0.001022,146,178,31,29,0,0,2,571428.5625,696673.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,1,4,2,1,2,0,0.8156424581005587,0.6666666666666666,0.8202235316777831,0.0,3.9959161736705084,142664982.6928775
42781,61478,114,5,9.410883,13662,548216,31,29,21,197,0,11565.33398,464963.8125,238,438,255,255,3460205877,1347544916,57,1252,0,0,16658.69535,12274.18647,39.706847,21.533897,0.000699,0.000563,0.000136,0,0,0.0,0.0,1,12,4,3,6,2,1,2,0,0.024920788665802045,0.5421412300683371,0.024873568212218207,1.3571032416259499,64.93205235329222,288146.98785970587
869,63625,114,5,0.023895,3598,49642,31,29,7,24,0,1184850.375,16352208.0,60,62,255,255,540845115,545928534,60,801,0,0,21.131009,20.965076,0.399627,0.389183,0.00068,0.000541,0.000139,0,0,0.0,0.0,0,8,3,3,4,1,1,1,0,0.07247748927341216,0.9523809523809523,0.07245812324194242,0.9620275841522241,119.15284282079705,1861087.080022961
38422,50919,114,5,0.222266,424,8824,31,29,1,4,4,13353.36914,291146.625,8,12,255,255,1505173009,3938632039,53,735,0,0,2164.74072,1722.942109,31.701714,20.150364,0.000759,0.000607,0.000152,0,0,0.0,0.0,1,3,3,5,4,1,1,3,0,0.04804532577903683,0.6153846153846154,0.04586459923895996,1.2556922350807314,16.36305026892673,1117008.8610804914
35533,37580,114,5,0.12377,4238,61238,31,29,7,30,0,270178.5625,3904726.5,72,74,255,255,3271037768,3321209574,59,828,0,0,90.691073,89.559534,1.73862,1.687918,0.000673,0.000549,0.000124,0,0,0.0,0.0,0,4,4,5,5,1,1,1,0,0.06920426525580105,0.96,0.06919268053916694,1.0014525140997304,129.919823451418,86260814.0248755
33697,3502,114,5,0.046707,4654,72060,31,29,7,33,0,787205.3125,12184383.0,80,78,255,255,1765483781,3911149017,58,924,0,0,35.329355,35.912383,0.586519,0.606618,0.000761,0.000599,0.000162,0,0,0.0,0.0,0,6,1,2,2,1,1,2,0,0.06458417174338407,1.0126582278481013,0.06460772350083517,0.9571139040251073,150.94959716520478,1357796.6390518413
63207,35577,114,5,0.168014,5174,85164,31,29,7,39,0,243646.3594,4011046.5,90,92,255,255,732044148,3003667389,57,926,0,0,100.256374,97.727629,1.905477,1.840978,0.000604,0.000482,0.000122,0,0,0.0,0.0,0,3,1,1,2,1,1,2,0,0.060752656607761406,0.967741935483871,0.06074382300384126,1.0154844699045695,155.8200501021392,125876116.6894071
16288,47344,120,2,0.000926,130,162,31,29,0,0,0,561555.0625,699784.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,0.007,0.006,0.0,0.0,0.0,0,0,0.0,0.0,1,4,15,13,2,2,2,2,0,0.7975460122699386,0.6666666666666666,0.8024679901684089,0.0,3.996299426730847,3317337.6917108507
8052,16512,114,5,0.027595,37224,3380,31,29,18,8,9,10584236.0,956695.0625,52,42,255,255,1886603354,1887705349,716,80,0,0,28.357038,1.206276,0.556184,0.65639,0.000821,0.00068,0.000141,0,0,0.0,0.0,0,1,1,5,4,1,1,1,0,11.009760425909494,1.2093023255813953,11.063321377472482,12.852896917702047,91.47572730501803,9066076.531741407
50897,12108,114,5,1.032718,2934,3742,31,29,11,15,3,22294.56836,28453.07422,52,54,255,255,2118520714,4269112816,56,69,0,0,1723.886034,58.995562,20.243118,19.47498,0.000674,0.000539,0.000135,0,0,0.0,1.0,2,1,1,3,1,1,1,1,0,0.7838632113278119,0.9454545454545454,0.783528157958112,28.73355922559739,52.14692839833169,1708876.335754857
52780,12108,114,5,0.568362,664,682,254,252,3,4,3,8572.001953,8811.286133,12,12,255,255,2063481924,2820319757,55,57,0,0,2758.954514,63.834203,51.669271,49.832273,0.042986,0.019556,0.02343,0,1,0.0,0.0,0,2,2,2,2,2,1,2,0,0.972181551976574,0.9230769230769231,0.9727330483402951,42.55399752504091,15.302589580721797,134075518.34991837
21880,19824,114,5,0.002887,320,1930,31,29,1,2,4,739868.375,4680291.0,6,8,255,255,3678433098,3686364825,53,241,0,0,28.612906,0.543727,0.5148,0.337714,0.000644,0.00052,0.000124,0,0,0.0,0.0,0,2,2,2,2,1,1,2,0,0.1657172449508027,0.6666666666666666,0.1580816699043564,18.5349520996912,13.959698350861062,12121966.208793556
41204,47344,120,6,1e-06,264,0,60,0,0,0,2,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,2,2,2,2,5,0,264.0,2.0,1056000000.0,0.0,1.9999980000020001,409913184.66151667
55378,30219,114,5,0.066012,4238,62840,31,29,7,30,0,506574.5313,7512694.5,72,74,255,255,2367212354,2367556770,59,849,0,0,61.176996,60.701767,0.924704,0.907028,0.000871,0.000696,0.000175,0,0,0.0,0.0,1,7,6,2,8,1,1,1,0,0.067440047103006,0.96,0.06742913130180772,0.9914950409767034,136.9590586222294,430467.30112225964
62969,16512,114,5,1.684949,4937,1776,62,252,9,8,9,22467.14844,8014.48584,24,20,255,255,2665136672,1498633794,206,89,0,0,3804.671494,103.585477,73.258653,82.168266,0.167069,0.076604,0.090465,0,1,0.0,0.0,0,1,1,1,1,1,1,1,1,2.778277996623523,1.1428571428571428,2.802967766205922,36.37858336679002,16.38764833149531,1401070.4308811037
5023,8696,114,5,0.506992,534,268,254,252,2,1,0,7589.86377,3534.572754,10,6,255,255,2662603870,18645663,53,45,0,0,3114.092501,128.071516,56.240889,80.070203,0.180092,0.106637,0.073455,0,1,0.0,0.0,1,5,2,2,3,2,1,2,1,1.9851301115241635,1.4285714285714286,2.146714068155759,24.126876304761154,10.617176468090078,15199863.585864784
61132,39718,120,2,0.001599,536,304,31,29,0,0,0,2011257.125,1140713.0,4,4,0,0,0,0,134,76,0,0,0.571342,0.269645,0.407,0.193667,0.0,0.0,0.0,0,0,0.0,0.0,0,4,7,6,3,1,1,4,0,1.7573770491803278,0.8,1.763156343307788,0.4500013783380393,7.987228421753617,928174.0465551149
565,63128,114,5,0.028792,2646,25564,31,29,7,15,0,717699.375,6941650.5,42,44,255,255,2206999366,85351514,63,581,0,0,52.595441,51.698881,0.694366,0.673309,0.000639,0.000507,0.000132,0,0,0.0,0.0,0,5,9,3,4,1,1,1,0,0.10350088010952474,0.9333333333333333,0.10339029192116603,0.9980371499728808,83.5931850169908,4391050.197648366
453,47344,120,6,3e-06,114,0,254,0,0,0,2,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,43,43,25,26,25,25,43,1,114.0,2.0,152000000.0,0.0,1.999994000018,111827109.99845003
